1483670265.73,21.74
1483670403.0478613,21.38
1483670706.0281677,21.02
1483671003.0820737,21.02
1483671302.9907758,21.02
1483671603.767563,21.2
1483671903.1993034,21.2
1483672202.947958,21.38
1483672503.239472,21.38
1483672802.8811553,21.560000000000002
1483673103.1141276,21.74
1483673405.9009728,21.92
1483673702.6784968,21.92
1483674003.197123,21.92
1483674305.4879315,22.1
1483674603.6298864,22.1
1483674903.0733123,22.1
1483675206.2236993,22.1
1483675503.4616904,22.1
1483675803.0055318,22.28
1483676106.3353102,22.28
1483676402.7104192,22.28
1483676702.987062,22.28
1483677005.8236513,22.46
1483677303.317009,22.46
1483677602.9115763,22.46
1483677905.751398,22.64
1483678203.0121076,22.46
1483678503.0271018,22.46
1483678806.0809362,22.64
1483679103.168042,22.64
1483679403.6072223,22.64
1483679706.1008718,22.64
1483680003.436903,22.64
1483680303.593407,22.82
1483680607.9472091,22.82
1483680903.287299,22.82
1483681205.4702504,22.64
1483681506.1003654,22.82
1483681803.1839817,22.82
1483682103.650452,22.64
1483682403.2016513,22.64
1483682703.09389,22.64
1483683003.6888742,22.64
1483683303.242816,22.82
1483683603.1390944,22.64
1483683903.4957502,22.64
1483684206.30715,22.64
1483684503.4872203,22.64
1483684802.887218,22.46
1483685105.669832,22.46
1483685403.0973427,22.46
1483685703.2860756,22.46
1483686003.5190117,22.28
1483686303.0566134,21.92
1483686602.764228,22.28
1483686903.1667776,22.28
1483687203.4263823,22.1
1483687502.8345675,22.1
1483687805.3163085,21.92
1483688102.7037518,22.1
1483688403.2335784,21.92
1483688706.0855308,21.92
1483689003.2629263,21.92
1483689303.389197,21.560000000000002
1483689603.6538987,21.92
1483689903.7094293,21.74
1483690203.318319,21.74
1483690508.608108,21.74
1483690802.8098528,21.74
1483691103.0053923,21.74
1483691403.4548082,21.02
1483691703.6151028,21.74
1483692003.1116076,21.74
1483692303.3963866,21.74
1483692602.6752884,21.74
1483692902.7924144,21.74
1483693205.8379436,21.74
1483693503.159012,21.74
1483693803.0021253,21.74
1483694103.5574462,21.74
1483694402.965405,21.560000000000002
1483694703.3616457,21.560000000000002
1483695003.666283,20.84
1483695303.5699499,21.560000000000002
1483695603.5905995,21.38
1483695907.860311,21.38
1483696203.2154706,21.38
1483696503.4390225,21.2
1483696803.7212486,21.2
1483697103.5060303,21.2
1483697403.5176778,21.2
1483697706.2337232,20.3
1483698003.4457977,21.02
1483698303.169621,21.02
1483698603.7462711,20.48
1483698902.958313,20.48
1483699203.4410913,20.48
1483699503.0111446,20.84
1483699802.922189,20.12
1483700103.0539496,20.84
1483700408.451571,20.3
1483700702.783376,20.3
1483701003.340915,20.3
