1483666261.955232,60.8
1483666557.0750935,60.8
1483666856.495108,60.91
1483667162.4447122,60.8
1483667436.84,60.91
1483667456.9750724,60.91
1483667716.88,60.8
1483667760.2052093,60.8
1483667861.74,60.91
1483668065.6351457,60.8
1483668359.8050964,60.91
1483668660.3753805,60.8
1483668993.4447513,60.8
1483669071.57,60.91
1483669287.4452074,60.91
1483669452.42,60.8
1483669562.1847565,60.91
1483669860.6946576,60.91
1483670160.3051949,60.8
1483670322.47,60.8
1483670459.8150733,60.8
1483670763.3552036,60.8
1483671060.6451778,60.68
1483671360.1351588,60.68
1483671661.3351655,60.68
1483671959.905133,60.68
1483672259.6252382,60.68
1483672562.7147048,60.68
1483672859.645169,60.57
1483673159.8651874,60.57
1483673463.075135,60.57
1483673759.3951564,60.57
1483674059.9151154,60.57
1483674362.3847177,60.57
1483674660.6646957,60.57
1483674961.154703,60.57
1483675265.55509,60.46
1483675560.1951146,60.57
1483675861.1551514,60.57
1483676163.605192,60.46
1483676459.525123,60.57
1483676759.705146,60.57
1483677062.7448525,60.57
1483677360.1947222,60.57
1483677659.6847165,60.46
1483677962.6651852,60.46
1483678260.565198,60.46
1483678559.925143,60.46
1483678875.6046302,60.46
1483679159.9350774,60.46
1483679460.9651523,60.57
1483679762.9347181,60.46
1483680060.1847334,60.46
1483680360.3252366,60.57
1483680681.2252173,60.46
1483680960.2551894,60.46
1483681262.9950745,60.46
1483681564.5446906,60.46
1483681860.1651702,60.46
1483682160.5646513,60.46
1483682460.0547483,60.46
1483682759.9146276,60.46
1483683060.6551557,60.46
1483683360.135146,60.46
1483683659.8352523,60.46
1483683960.2250674,60.35
1483684263.2151787,60.46
1483684560.1950889,60.35
1483684859.555166,60.35
1483685162.5347223,60.46
1483685459.8350742,60.46
1483685759.9950933,60.35
1483686062.9051952,60.35
1483686359.9653878,60.35
1483686659.5450969,60.35
1483686960.025125,60.35
1483687260.365163,60.35
1483687560.3246682,60.35
1483687862.184713,60.35
1483688159.48515,60.35
1483688459.9350836,60.35
1483688762.884641,60.35
1483689059.9951322,60.35
1483689360.1151319,60.35
1483689660.5351639,60.23
1483689960.6051135,60.35
1483690260.0147555,60.35
1483690565.4651396,60.35
1483690859.555162,60.35
1483691159.8051124,60.23
1483691460.4151926,60.23
1483691760.3651502,60.23
1483692059.8151772,60.23
1483692361.1547143,60.23
1483692659.3751664,60.23
1483692959.7351923,60.23
1483693262.735172,60.35
1483693561.2152112,60.23
1483693859.9952202,60.23
1483694161.4550872,60.23
1483694459.8550513,60.23
1483694760.0752127,60.23
1483695060.5047429,60.35
1483695362.8450658,60.12
1483695660.3252509,60.23
1483695964.734716,60.23
1483696259.9353259,60.35
1483696560.1752005,60.23
1483696860.6552417,60.23
1483697160.8447711,60.23
1483697461.124798,60.23
