1483667693.48,61.7
1483667736.7851892,61.81
1483667838.34,61.81
1483668042.2552836,61.81
1483668336.4247022,61.7
1483668636.9946454,61.7
1483668969.5651722,61.7
1483669048.14,61.7
1483669264.045272,61.7
1483669428.97,61.7
1483669538.7950559,61.7
1483669837.3147905,61.7
1483670136.4652534,61.7
1483670299.05,61.58
1483670436.4051204,61.58
1483670739.9853222,61.58
1483671036.3947344,61.58
1483671336.4647942,61.58
1483671637.9253218,61.58
1483671936.5151532,61.58
1483672236.2451642,61.58
1483672539.2153285,61.58
1483672836.2250803,61.47
1483673136.474742,61.47
1483673439.3852794,61.47
1483673736.0147114,61.47
1483674036.5152676,61.47
1483674338.9648824,61.47
1483674637.1251597,61.47
1483674937.765112,61.47
1483675242.1647475,61.47
1483675536.7946532,61.47
1483675837.6047368,61.47
1483676140.2153494,61.47
1483676436.1251414,61.36
1483676736.3151143,61.47
1483677039.315437,61.36
1483677336.81511,61.47
1483677636.245203,61.36
1483677939.2449179,61.36
1483678237.1746707,61.36
1483678536.5446296,61.36
1483678852.2251985,61.36
1483679136.525472,61.36
1483679437.3352382,61.36
1483679739.5649276,61.36
1483680036.785137,61.36
1483680336.9150867,61.36
1483680657.8250883,61.36
1483680936.63513,61.36
1483681239.5951076,61.25
1483681540.5249324,61.36
1483681836.775148,61.25
1483682136.9450462,61.36
1483682436.6548896,61.25
1483682736.4152153,61.25
1483683037.2446647,61.25
1483683336.7552822,61.25
1483683636.4447422,61.25
1483683936.8246536,61.25
1483684239.8248746,61.25
1483684536.8152077,61.25
1483684836.1651468,61.25
1483685139.1548798,61.25
1483685436.4151664,61.25
1483685736.6046345,61.25
1483686039.5153131,61.25
1483686336.3746955,61.25
1483686636.1350563,61.25
1483686936.6452923,61.25
1483687236.9753976,61.25
1483687536.1651933,61.25
1483687838.8047092,61.13
1483688136.06523,61.13
1483688436.554658,61.13
1483688739.5249324,61.13
1483689036.6051812,61.13
1483689336.725108,61.13
1483689637.1248224,61.13
1483689937.0251305,61.13
1483690236.6251762,61.13
1483690542.0746226,61.13
1483690836.1747622,61.13
1483691136.3846786,61.13
1483691437.0049164,61.13
1483691736.9354048,61.02
1483692036.4251528,61.13
1483692337.705404,61.13
1483692635.9951797,61.13
1483692936.1251884,61.13
1483693239.3049183,61.13
1483693537.404799,61.02
1483693836.584639,61.02
1483694137.9148643,61.13
1483694436.4650602,61.13
1483694736.6852093,61.13
1483695037.0948675,61.02
1483695339.4451017,61.13
1483695636.9246948,61.13
1483695941.354792,61.02
1483696236.5547073,61.02
1483696536.7850783,61.13
1483696837.224905,61.02
1483697136.7851841,61.02
1483697437.665181,61.02
1483697740.5253136,61.02
1483698036.744705,61.02
1483698336.4847918,61.02
1483698637.3949363,61.02
1483698936.2847683,61.02
1483699236.7851315,61.02
1483699536.5449035,61.02
1483699836.2351623,61.02
1483700136.385198,61.02
1483700446.9747136,61.02
1483700736.1147504,61.02
1483701036.8146346,61.02
1483701337.204875,61.02
1483701636.7751355,61.02
1483701936.8952107,60.91
1483702239.0553224,60.91
1483702536.5550852,60.91
1483702836.115198,60.91
1483703141.9746912,60.91
1483703437.4052494,60.91
1483703737.244728,60.91
1483704039.4352496,60.91
1483704336.235177,60.91
1483704636.7954934,60.91
1483704939.3148894,60.8
1483705239.425121,60.91
1483705536.5346997,60.8
1483705837.3153,60.8
1483706136.484619,60.8
1483706436.975056,60.8
1483706741.4146721,60.8
1483707036.09508,60.68
1483707336.3552184,60.8
1483707641.825267,60.68
1483707936.8150797,60.8
1483708236.3451915,60.68
1483708541.8649461,60.68
1483708836.225202,60.68
1483709138.9550834,60.68
1483709436.314931,60.68
1483709736.7450662,60.68
1483710036.2451656,60.68
1483710341.8747106,60.68
1483710639.0550823,60.68
1483710950.4348457,60.68
1483711237.294851,60.68
1483711536.9151099,60.57
1483711836.4452517,60.57
1483712139.4348793,60.57
1483712436.7952003,60.57
1483712737.2147787,60.57
1483713036.61492,60.46
1483713336.1946235,60.57
1483713636.6851254,60.46
1483713944.7046278,60.46
1483714237.365082,60.46
1483714536.4950879,60.46
1483714837.3653443,60.46
1483715136.2950792,60.46
1483715436.8446767,60.46
1483715736.3448632,60.46
1483716036.0551124,60.46
1483716336.4351368,60.46
1483716644.095082,60.46
1483716936.1251583,60.46
1483717236.5151904,60.46
1483717542.8946197,60.46
1483717836.425274,60.46
1483718136.7247782,60.46
1483718442.2147646,60.46
1483718736.514708,60.46
1483719037.0358372,60.46
1483719336.794871,60.46
1483719636.485118,60.46
1483719937.78508,60.46
1483720242.2753186,60.46
1483720536.4447348,60.46
1483720836.8945906,60.46
1483721141.3546977,60.46
1483721436.7350686,60.46
1483721736.1252105,60.46
1483722036.5953748,60.46
1483722336.6450737,60.57
1483722636.815077,60.46
1483722942.1252463,60.46
1483723236.0948179,60.57
1483723536.3047361,60.57
1483723836.7948525,60.57
1483724136.545164,60.57
1483724436.9750626,60.57
1483724751.534684,60.57
1483725036.3251488,60.57
1483725336.535203,60.68
1483725639.974746,60.68
1483725936.8846273,60.68
1483726236.6747758,60.68
1483726557.7746632,60.68
1483726836.4352527,60.8
1483727136.8150675,60.91
1483727437.2848692,60.91
1483727736.2351537,60.91
1483728036.8151212,60.91
1483728341.354753,61.02
1483728636.2147822,61.02
1483728936.3651705,61.13
1483729241.8753219,61.13
1483729537.4051044,61.25
1483729836.5150735,61.25
1483730139.5853,61.25
1483730436.9851096,61.36
1483730736.5950906,61.36
1483731038.9253697,61.36
1483731339.395117,61.47
1483731636.4951034,61.58
1483731939.7453215,61.58
1483732237.0850916,61.58
1483732536.3950756,61.58
1483732836.8353336,61.7
1483733136.0946841,61.81
1483733436.4647129,61.81
1483733741.7447085,61.81
1483734036.4250813,61.92
1483734336.6150835,61.92
1483734639.6548843,61.92
1483734936.4150953,62.03
1483735237.5046642,62.03
1483735536.904733,62.15
1483735836.9947066,62.15
1483736136.2046332,62.15
1483736436.405054,62.15
1483736736.9350696,62.26
1483737036.345162,62.37
1483737337.5449405,62.37
1483737637.0150843,62.37
1483737936.2151742,62.37
1483738236.4747295,62.37
1483738536.7848008,62.48
1483738836.1751363,62.48
1483739136.3349245,62.48
1483739437.6850793,62.6
1483739736.6851563,62.48
1483740036.93485,62.6
1483740336.2347176,62.6
1483740636.6148012,62.71
1483740936.9053738,62.71
1483741236.4252152,62.71
1483741536.6152413,62.71
1483741837.4848776,62.71
1483742136.1451945,62.82
1483742436.6252468,62.82
1483742745.2747402,62.82
1483743036.655234,62.82
1483743336.2446733,62.82
1483743637.8549097,62.93
1483743938.2451632,62.93
1483744236.7951002,62.93
1483744536.9848819,62.93
1483744836.3351889,62.93
1483745136.515153,62.93
1483745436.6853242,62.93
1483745736.9947534,62.93
1483746036.404769,62.93
1483746339.5154293,62.93
1483746636.515137,62.93
1483746936.7251987,62.93
1483747242.2152739,62.93
1483747536.6051655,62.93
1483747836.0351808,62.93
1483748139.0852873,62.93
1483748436.235142,62.93
1483748736.564759,62.93
1483749037.1153655,62.93
1483749337.0647032,62.93
1483749636.565113,62.93
1483749937.0248845,62.93
1483750236.4252143,62.93
1483750536.855083,62.82
1483750839.8354135,62.93
1483751136.1751068,62.93
1483751436.6547763,62.93
1483751741.3054967,62.93
1483752036.2047439,62.93
1483752336.3747296,62.93
1483752639.3348856,62.93
1483752936.7851152,62.93
1483753236.605173,62.93
1483753537.0148225,62.93
1483753836.0152805,62.93
1483754136.3051817,62.82
1483754439.2953517,62.82
1483754736.1451285,62.82
1483755036.934752,62.82
1483755346.425139,62.82
1483755636.4051034,62.82
1483755936.7651036,62.82
1483756242.2555046,62.82
1483756536.4352727,62.71
1483756836.9853513,62.71
1483757141.4048731,62.71
1483757437.0146778,62.71
1483757736.3847444,62.71
1483758041.7149556,62.71
1483758336.745196,62.71
1483758636.1855283,62.71
1483758939.1753457,62.6
1483759236.4951253,62.6
1483759536.6551776,62.6
1483759840.135305,62.6
1483760136.665178,62.6
1483760436.164755,62.6
1483760744.0247579,62.6
1483761036.9351163,62.6
1483761338.8850968,62.48
1483761641.4152236,62.48
1483761936.2652082,62.48
1483762236.745264,62.48
1483762539.5752966,62.48
1483762836.0254478,62.48
1483763136.1147563,62.48
1483763446.7446675,62.37
1483763736.8852737,62.37
1483764037.645238,62.37
1483764337.8953612,62.37
1483764637.605224,62.37
1483764938.4052777,62.37
1483765242.2948627,62.37
1483765539.0951216,62.37
1483765837.3651383,62.26
1483766140.7053502,62.26
1483766436.6552937,62.26
1483766736.9451554,62.26
1483767046.4659445,62.15
1483767336.5352328,62.26
1483767635.9952433,62.26
1483767940.305737,62.15
1483768237.3551216,62.15
1483768536.6147392,62.15
1483768845.475322,62.15
1483769136.4147432,62.15
1483769436.835107,62.03
1483769741.9053094,62.03
1483770036.7550979,62.03
1483770338.9550922,62.03
1483770638.9854097,62.03
1483770936.9451392,62.03
1483771236.4252021,62.03
1483771536.6853294,61.92
1483771836.5052226,61.92
1483772136.8451426,61.92
1483772439.6752982,61.92
1483772736.3751833,61.92
1483773036.7651963,61.92
1483773347.2852256,61.81
1483773636.1451142,61.92
1483773936.824696,61.81
1483774237.3553417,61.81
1483774537.084764,61.81
1483774836.6446936,61.81
1483775139.6348963,61.81
1483775436.9151256,61.81
1483775736.2151031,61.7
1483776036.6149135,61.81
1483776336.8951945,61.7
1483776636.4452703,61.7
1483776947.845185,61.7
1483777236.4747488,61.7
1483777536.8246617,61.7
1483777840.135342,61.58
1483778136.5251338,61.58
1483778437.4051607,61.58
1483778736.9253256,61.58
1483779036.6451318,61.58
1483779336.2151463,61.58
1483779638.9853382,61.58
1483779936.99472,61.58
1483780236.5547652,61.47
1483780539.5153291,61.47
1483780837.0352075,61.47
1483781136.3152747,61.47
1483781439.3853443,61.47
1483781736.2352839,61.47
1483782036.7551737,61.36
1483782337.245367,61.36
1483782636.9050765,61.47
1483782936.1751292,61.36
1483783239.605338,61.36
1483783536.9351096,61.36
1483783836.5451133,61.36
1483784137.2463825,61.25
1483784436.6451151,61.36
1483784737.0747774,61.25
1483785036.5653188,61.25
1483785336.234749,61.25
1483785639.4551313,61.25
1483785936.8753388,61.25
1483786236.4551404,61.25
1483786536.9965546,61.13
1483786837.7053165,61.13
1483787136.995269,61.13
1483787436.5058117,61.13
1483787737.274923,61.13
1483788036.30524,61.13
1483788336.6046975,61.13
1483788637.1353598,61.02
1483788936.0351925,61.13
1483789237.0251245,61.02
1483789536.7448478,61.02
1483789836.9451365,61.02
1483790136.3947523,61.02
1483790437.055308,60.91
1483790736.7246664,60.91
1483791036.165193,60.91
1483791336.6049023,60.91
1483791636.425275,60.91
1483791936.8051298,60.91
1483792237.5549347,60.91
1483792536.4251044,60.91
1483792837.5347672,60.8
1483793136.965288,60.8
1483793436.565097,60.8
1483793736.9651098,60.8
1483794037.1253462,60.8
1483794337.3051498,60.8
1483794636.9350874,60.8
1483794939.3553534,60.8
1483795236.8146753,60.68
1483795537.4947426,60.68
1483795845.7553396,60.68
1483796137.0950973,60.68
1483796436.5551882,60.57
1483796744.5848756,60.68
1483797036.2951221,60.57
1483797336.5346925,60.57
1483797640.2152908,60.57
1483797937.0347686,60.57
1483798236.6447725,60.57
1483798541.3053567,60.57
1483798836.615259,60.57
1483799139.4651077,60.46
1483799437.63536,60.46
1483799736.6352136,60.46
1483800036.3151538,60.46
1483800339.365317,60.46
1483800636.5246723,60.46
1483800936.7550628,60.46
1483801236.435333,60.46
1483801536.4552064,60.46
1483801837.1950943,60.35
1483802144.2853756,60.35
1483802436.225201,60.35
1483802736.675118,60.35
1483803039.7453337,60.35
1483803336.3051674,60.35
1483803637.0051343,60.46
1483803941.5153105,60.35
1483804236.5259006,60.35
1483804536.855167,60.46
